id,xcenter,ycenter,xworld,yworld,semimajor,semiminor,a_hl,b_hl,a_hl_90,b_hl_90,angle,F160W_inner,F160W_outer,F160W_90
1.0,1869.0790176413955,2.362578310207623,36.1172149175424,-3.4171135904545626,11.173941181288798,7.509243487759828,3.617798234761756,2.431275356980203,7.425596930706245,4.990237060492905,19.733971879485818,1.9740046550706027,4.098739339375679,3.552253440501518
2.0,1832.3243866686307,9.519503295767507,36.117879724761835,-3.4169843685490915,20.888485058918306,12.794858750012859,7.156824363819745,4.383781618218808,14.541788613460081,8.907306142928206,12.007524972319933,5.274141981638968,10.23569951872687,8.769099461699444
3.0,1826.6789312260391,16.216866203495385,36.11798183812848,-3.4168634439729137,24.073381133076012,5.989601588655343,10.421050257385053,2.5928197967725666,17.821016348216705,4.433975736132611,5.300625140730826,2.3271621076646256,4.346258900531648,3.6695683412106153
4.0,1903.5228136087262,95.32658154316417,36.116591910543626,-3.4154350732999026,24.717015899049233,9.867437756980436,8.651364818106114,3.4537665956219326,17.736137116252912,7.080556559039478,36.596556616908906,6.016482046321034,12.071445055911553,10.841642804039001
5.0,1007.9774011110004,153.73500795984125,36.132790233984686,-3.4143803647714837,10.721162040854198,6.2284076571871365,4.0356943966044865,2.344517300092586,8.30299646875651,4.823585968250182,-62.60460573519616,3.8212326607480644,7.666800325366421,6.873830640653832
6.0,2053.5439555980092,182.49560468091175,36.11387838271347,-3.413861180555714,18.361913787292888,11.263523659504036,5.7905162411089695,3.5520053866938963,14.100816879097618,8.649691223687286,-7.48367929208815,7.571000204980373,15.14775502280514,13.62162329516199
7.0,1852.8075743900422,196.9358677065935,36.11750923259198,-3.413600462387935,12.134169197987717,9.898016690064653,3.784193005203316,3.0868207713915754,8.57028905517368,6.990908295629765,-24.068842598927365,4.694038374125958,9.388253049532505,8.448421853060427
8.0,1192.4031858452786,224.1280959830157,36.129454387974235,-3.4131094240097366,9.598730421962133,8.470538798665217,3.3580980687607993,2.9634023178813784,6.592556862950847,5.81769736571232,-44.069673199019384,1.5671730638481678,3.1601533232061776,2.8157747891539477
9.0,1136.558811553414,243.71871500424174,36.13046447618294,-3.4127556920460083,23.063956437695587,22.45685133991064,7.086273396486008,6.8997437039362435,15.227625144802282,14.826793272025323,-43.51999163437425,34.417052155137064,68.8063305662572,61.89067851303553
10.0,1410.9196763963944,265.5180829478291,36.12550193520079,-3.4123621436714497,8.750869656344511,7.433323157753449,3.141087563723589,2.668159833809174,5.891387331492371,5.004369577225648,66.61446793439012,1.2623396419733763,2.5112679102719992,2.2721311115287244
11.0,1115.1239290087701,284.2577193752434,36.13085217269388,-3.412023732827036,16.53022465757267,12.47685202407989,4.444798292121674,3.354890312533028,11.065173088909127,8.351884509198372,-89.41182392313,69.57129105091096,139.0004160930577,125.00624979257584
12.0,993.2167125475515,279.58778614160764,36.13305718495483,-3.4121080191958444,17.831686075708777,9.627674874876883,5.782673836175128,3.1221783159357392,12.304128968030165,6.643239053211084,-70.85731556219518,9.244297050386669,18.49776509596937,16.6262530498486
13.0,1279.0100140230763,278.43550552780056,36.127887865094046,-3.4121288910014056,14.54797720674638,9.147002876586189,5.318260659260723,3.343842573944518,9.773617960607135,6.145136903216378,-17.12449983917915,7.25413875311613,14.540467532975308,13.081726592322813
